Unnamed: 0,id,col_boxes,table_boxes,dimensions,img_path,col_mask_path,table_mask_path
130,10.1.1.185.1555_4,"[{""xmin"": ""72"", ""ymin"": ""132"", ""xmax"": ""94"", ""ymax"": ""411""}, {""xmin"": ""111"", ""ymin"": ""197"", ""xmax"": ""134"", ""ymax"": ""410""}, {""xmin"": ""147"", ""ymin"": ""195"", ""xmax"": ""165"", ""ymax"": ""408""}, {""xmin"": ""178"", ""ymin"": ""193"", ""xmax"": ""199"", ""ymax"": ""411""}, {""xmin"": ""216"", ""ymin"": ""193"", ""xmax"": ""236"", ""ymax"": ""409""}, {""xmin"": ""251"", ""ymin"": ""193"", ""xmax"": ""268"", ""ymax"": ""407""}, {""xmin"": ""284"", ""ymin"": ""191"", ""xmax"": ""306"", ""ymax"": ""407""}, {""xmin"": ""322"", ""ymin"": ""192"", ""xmax"": ""342"", ""ymax"": ""408""}, {""xmin"": ""357"", ""ymin"": ""194"", ""xmax"": ""369"", ""ymax"": ""410""}]","[{""xmin"": 63, ""ymin"": 408, ""xmax"": 384, ""ymax"": 134}]","{""height"": 1056, ""width"": 792}",final_dataset/images10.1.1.185.1555_4.bmp,final_dataset/col_masks/10.1.1.185.1555_4.bmp,final_dataset/table_masks/10.1.1.185.1555_4.bmp
131,10.1.1.7.2112_16,"[{""xmin"": ""171"", ""ymin"": ""451"", ""xmax"": ""236"", ""ymax"": ""667""}, {""xmin"": ""249"", ""ymin"": ""450"", ""xmax"": ""312"", ""ymax"": ""667""}, {""xmin"": ""329"", ""ymin"": ""487"", ""xmax"": ""370"", ""ymax"": ""669""}, {""xmin"": ""387"", ""ymin"": ""484"", ""xmax"": ""455"", ""ymax"": ""665""}, {""xmin"": ""502"", ""ymin"": ""449"", ""xmax"": ""561"", ""ymax"": ""665""}, {""xmin"": ""575"", ""ymin"": ""448"", ""xmax"": ""641"", ""ymax"": ""670""}]",[],"{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2112_16.bmp,final_dataset/col_masks/10.1.1.7.2112_16.bmp,final_dataset/table_masks/10.1.1.7.2112_16.bmp
132,10.1.1.160.567_4,"[{""xmin"": ""76"", ""ymin"": ""749"", ""xmax"": ""130"", ""ymax"": ""929""}, {""xmin"": ""155"", ""ymin"": ""797"", ""xmax"": ""211"", ""ymax"": ""931""}, {""xmin"": ""237"", ""ymin"": ""799"", ""xmax"": ""292"", ""ymax"": ""930""}, {""xmin"": ""315"", ""ymin"": ""798"", ""xmax"": ""373"", ""ymax"": ""930""}]","[{""xmin"": 73, ""ymin"": 960, ""xmax"": 390, ""ymax"": 732}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.567_4.bmp,final_dataset/col_masks/10.1.1.160.567_4.bmp,final_dataset/table_masks/10.1.1.160.567_4.bmp
133,10.1.1.177.3006_5,"[{""xmin"": ""433"", ""ymin"": ""137"", ""xmax"": ""471"", ""ymax"": ""215""}, {""xmin"": ""502"", ""ymin"": ""137"", ""xmax"": ""548"", ""ymax"": ""215""}, {""xmin"": ""571"", ""ymin"": ""136"", ""xmax"": ""646"", ""ymax"": ""220""}, {""xmin"": ""673"", ""ymin"": ""133"", ""xmax"": ""717"", ""ymax"": ""221""}, {""xmin"": ""338"", ""ymin"": ""676"", ""xmax"": ""372"", ""ymax"": ""887""}, {""xmin"": ""294"", ""ymin"": ""689"", ""xmax"": ""307"", ""ymax"": ""887""}, {""xmin"": ""257"", ""ymin"": ""692"", ""xmax"": ""275"", ""ymax"": ""891""}, {""xmin"": ""217"", ""ymin"": ""691"", ""xmax"": ""236"", ""ymax"": ""894""}, {""xmin"": ""138"", ""ymin"": ""676"", ""xmax"": ""186"", ""ymax"": ""895""}, {""xmin"": ""82"", ""ymin"": ""677"", ""xmax"": ""110"", ""ymax"": ""889""}]","[{""xmin"": 416, ""ymin"": 217, ""xmax"": 737, ""ymax"": 135}, {""xmin"": 72, ""ymin"": 885, ""xmax"": 393, ""ymax"": 675}]","{""height"": 1057, ""width"": 813}",final_dataset/images10.1.1.177.3006_5.bmp,final_dataset/col_masks/10.1.1.177.3006_5.bmp,final_dataset/table_masks/10.1.1.177.3006_5.bmp
134,10.1.1.160.531_23,"[{""xmin"": ""103"", ""ymin"": ""431"", ""xmax"": ""155"", ""ymax"": ""902""}, {""xmin"": ""193"", ""ymin"": ""490"", ""xmax"": ""235"", ""ymax"": ""901""}, {""xmin"": ""263"", ""ymin"": ""488"", ""xmax"": ""307"", ""ymax"": ""898""}, {""xmin"": ""328"", ""ymin"": ""489"", ""xmax"": ""387"", ""ymax"": ""901""}, {""xmin"": ""396"", ""ymin"": ""490"", ""xmax"": ""455"", ""ymax"": ""898""}, {""xmin"": ""472"", ""ymin"": ""490"", ""xmax"": ""515"", ""ymax"": ""896""}, {""xmin"": ""534"", ""ymin"": ""490"", ""xmax"": ""584"", ""ymax"": ""898""}, {""xmin"": ""613"", ""ymin"": ""491"", ""xmax"": ""662"", ""ymax"": ""900""}, {""xmin"": ""680"", ""ymin"": ""489"", ""xmax"": ""723"", ""ymax"": ""900""}]","[{""xmin"": 88, ""ymin"": 898, ""xmax"": 727, ""ymax"": 128}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.531_23.bmp,final_dataset/col_masks/10.1.1.160.531_23.bmp,final_dataset/table_masks/10.1.1.160.531_23.bmp
135,10.1.1.185.1560_10,"[{""xmin"": ""254"", ""ymin"": ""241"", ""xmax"": ""324"", ""ymax"": ""548""}, {""xmin"": ""349"", ""ymin"": ""239"", ""xmax"": ""412"", ""ymax"": ""544""}, {""xmin"": ""435"", ""ymin"": ""242"", ""xmax"": ""476"", ""ymax"": ""545""}, {""xmin"": ""496"", ""ymin"": ""239"", ""xmax"": ""550"", ""ymax"": ""549""}]","[{""xmin"": 239, ""ymin"": 552, ""xmax"": 577, ""ymax"": 206}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.185.1560_10.bmp,final_dataset/col_masks/10.1.1.185.1560_10.bmp,final_dataset/table_masks/10.1.1.185.1560_10.bmp
136,10.1.1.1.2111_6,"[{""xmin"": ""184"", ""ymin"": ""423"", ""xmax"": ""207"", ""ymax"": ""583""}, {""xmin"": ""223"", ""ymin"": ""422"", ""xmax"": ""278"", ""ymax"": ""584""}, {""xmin"": ""307"", ""ymin"": ""422"", ""xmax"": ""335"", ""ymax"": ""582""}, {""xmin"": ""375"", ""ymin"": ""425"", ""xmax"": ""393"", ""ymax"": ""582""}, {""xmin"": ""410"", ""ymin"": ""421"", ""xmax"": ""497"", ""ymax"": ""581""}, {""xmin"": ""527"", ""ymin"": ""423"", ""xmax"": ""587"", ""ymax"": ""584""}, {""xmin"": ""506"", ""ymin"": ""423"", ""xmax"": ""611"", ""ymax"": ""435""}]","[{""xmin"": 180, ""ymin"": 583, ""xmax"": 615, ""ymax"": 422}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2111_6.bmp,final_dataset/col_masks/10.1.1.1.2111_6.bmp,final_dataset/table_masks/10.1.1.1.2111_6.bmp
137,10.1.1.160.623_7,"[{""xmin"": ""450"", ""ymin"": ""688"", ""xmax"": ""470"", ""ymax"": ""731""}, {""xmin"": ""522"", ""ymin"": ""690"", ""xmax"": ""541"", ""ymax"": ""728""}, {""xmin"": ""585"", ""ymin"": ""692"", ""xmax"": ""618"", ""ymax"": ""728""}, {""xmin"": ""659"", ""ymin"": ""690"", ""xmax"": ""677"", ""ymax"": ""727""}]","[{""xmin"": 424, ""ymin"": 727, ""xmax"": 704, ""ymax"": 688}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.623_7.bmp,final_dataset/col_masks/10.1.1.160.623_7.bmp,final_dataset/table_masks/10.1.1.160.623_7.bmp
138,10.1.1.32.3478_5,"[{""xmin"": ""172"", ""ymin"": ""30"", ""xmax"": ""189"", ""ymax"": ""460""}, {""xmin"": ""211"", ""ymin"": ""31"", ""xmax"": ""283"", ""ymax"": ""464""}, {""xmin"": ""342"", ""ymin"": ""42"", ""xmax"": ""364"", ""ymax"": ""458""}, {""xmin"": ""391"", ""ymin"": ""44"", ""xmax"": ""415"", ""ymax"": ""459""}, {""xmin"": ""443"", ""ymin"": ""43"", ""xmax"": ""474"", ""ymax"": ""460""}, {""xmin"": ""507"", ""ymin"": ""43"", ""xmax"": ""536"", ""ymax"": ""459""}, {""xmin"": ""567"", ""ymin"": ""42"", ""xmax"": ""590"", ""ymax"": ""461""}, {""xmin"": ""619"", ""ymin"": ""42"", ""xmax"": ""644"", ""ymax"": ""461""}]","[{""xmin"": 169, ""ymin"": 460, ""xmax"": 643, ""ymax"": 30}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.32.3478_5.bmp,final_dataset/col_masks/10.1.1.32.3478_5.bmp,final_dataset/table_masks/10.1.1.32.3478_5.bmp
139,10.1.1.35.2056_3,"[{""xmin"": ""80"", ""ymin"": ""411"", ""xmax"": ""152"", ""ymax"": ""542""}, {""xmin"": ""160"", ""ymin"": ""441"", ""xmax"": ""186"", ""ymax"": ""545""}, {""xmin"": ""207"", ""ymin"": ""441"", ""xmax"": ""225"", ""ymax"": ""541""}, {""xmin"": ""240"", ""ymin"": ""441"", ""xmax"": ""264"", ""ymax"": ""541""}, {""xmin"": ""290"", ""ymin"": ""442"", ""xmax"": ""302"", ""ymax"": ""546""}, {""xmin"": ""316"", ""ymin"": ""442"", ""xmax"": ""346"", ""ymax"": ""545""}, {""xmin"": ""368"", ""ymin"": ""440"", ""xmax"": ""385"", ""ymax"": ""545""}]","[{""xmin"": 73, ""ymin"": 546, ""xmax"": 393, ""ymax"": 410}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.35.2056_3.bmp,final_dataset/col_masks/10.1.1.35.2056_3.bmp,final_dataset/table_masks/10.1.1.35.2056_3.bmp
140,10.1.1.7.2137_6,"[{""xmin"": ""430"", ""ymin"": ""69"", ""xmax"": ""495"", ""ymax"": ""553""}, {""xmin"": ""507"", ""ymin"": ""70"", ""xmax"": ""735"", ""ymax"": ""551""}]","[{""xmin"": 432, ""ymin"": 552, ""xmax"": 730, ""ymax"": 74}]","{""height"": 1123, ""width"": 792}",final_dataset/images10.1.1.7.2137_6.bmp,final_dataset/col_masks/10.1.1.7.2137_6.bmp,final_dataset/table_masks/10.1.1.7.2137_6.bmp
141,10.1.1.120.1530_5,"[{""xmin"": ""110"", ""ymin"": ""140"", ""xmax"": ""234"", ""ymax"": ""302""}, {""xmin"": ""254"", ""ymin"": ""141"", ""xmax"": ""692"", ""ymax"": ""302""}, {""xmin"": ""253"", ""ymin"": ""332"", ""xmax"": ""687"", ""ymax"": ""521""}, {""xmin"": ""109"", ""ymin"": ""332"", ""xmax"": ""232"", ""ymax"": ""519""}]","[{""xmin"": 103, ""ymin"": 523, ""xmax"": 706, ""ymax"": 115}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.120.1530_5.bmp,final_dataset/col_masks/10.1.1.120.1530_5.bmp,final_dataset/table_masks/10.1.1.120.1530_5.bmp
142,10.1.1.1.2098_12,"[{""xmin"": ""288"", ""ymin"": ""644"", ""xmax"": ""351"", ""ymax"": ""775""}, {""xmin"": ""357"", ""ymin"": ""645"", ""xmax"": ""394"", ""ymax"": ""776""}, {""xmin"": ""401"", ""ymin"": ""643"", ""xmax"": ""437"", ""ymax"": ""777""}, {""xmin"": ""442"", ""ymin"": ""644"", ""xmax"": ""488"", ""ymax"": ""776""}, {""xmin"": ""494"", ""ymin"": ""644"", ""xmax"": ""531"", ""ymax"": ""775""}]","[{""xmin"": 290, ""ymin"": 771, ""xmax"": 530, ""ymax"": 645}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2098_12.bmp,final_dataset/col_masks/10.1.1.1.2098_12.bmp,final_dataset/table_masks/10.1.1.1.2098_12.bmp
143,10.1.1.160.503_8,"[{""xmin"": ""57"", ""ymin"": ""135"", ""xmax"": ""176"", ""ymax"": ""279""}, {""xmin"": ""204"", ""ymin"": ""135"", ""xmax"": ""412"", ""ymax"": ""279""}, {""xmin"": ""441"", ""ymin"": ""138"", ""xmax"": ""487"", ""ymax"": ""277""}, {""xmin"": ""525"", ""ymin"": ""135"", ""xmax"": ""672"", ""ymax"": ""276""}]","[{""xmin"": 59, ""ymin"": 282, ""xmax"": 696, ""ymax"": 133}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.503_8.bmp,final_dataset/col_masks/10.1.1.160.503_8.bmp,final_dataset/table_masks/10.1.1.160.503_8.bmp
144,10.1.1.178.3008_5,"[{""xmin"": ""230"", ""ymin"": ""224"", ""xmax"": ""278"", ""ymax"": ""334""}, {""xmin"": ""296"", ""ymin"": ""223"", ""xmax"": ""311"", ""ymax"": ""337""}, {""xmin"": ""320"", ""ymin"": ""225"", ""xmax"": ""339"", ""ymax"": ""336""}, {""xmin"": ""349"", ""ymin"": ""224"", ""xmax"": ""363"", ""ymax"": ""338""}, {""xmin"": ""373"", ""ymin"": ""226"", ""xmax"": ""386"", ""ymax"": ""342""}, {""xmin"": ""399"", ""ymin"": ""226"", ""xmax"": ""411"", ""ymax"": ""339""}, {""xmin"": ""427"", ""ymin"": ""222"", ""xmax"": ""443"", ""ymax"": ""337""}, {""xmin"": ""462"", ""ymin"": ""221"", ""xmax"": ""479"", ""ymax"": ""341""}, {""xmin"": ""495"", ""ymin"": ""222"", ""xmax"": ""508"", ""ymax"": ""341""}, {""xmin"": ""525"", ""ymin"": ""220"", ""xmax"": ""556"", ""ymax"": ""338""}]","[{""xmin"": 229, ""ymin"": 336, ""xmax"": 564, ""ymax"": 224}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.178.3008_5.bmp,final_dataset/col_masks/10.1.1.178.3008_5.bmp,final_dataset/table_masks/10.1.1.178.3008_5.bmp
145,10.1.1.8.2147_15,"[{""xmin"": ""150"", ""ymin"": ""882"", ""xmax"": ""204"", ""ymax"": ""942""}, {""xmin"": ""219"", ""ymin"": ""883"", ""xmax"": ""240"", ""ymax"": ""944""}, {""xmin"": ""253"", ""ymin"": ""883"", ""xmax"": ""290"", ""ymax"": ""945""}, {""xmin"": ""308"", ""ymin"": ""885"", ""xmax"": ""360"", ""ymax"": ""945""}]","[{""xmin"": 151, ""ymin"": 945, ""xmax"": 359, ""ymax"": 882}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.8.2147_15.bmp,final_dataset/col_masks/10.1.1.8.2147_15.bmp,final_dataset/table_masks/10.1.1.8.2147_15.bmp
146,10.1.1.20.2120_5,"[{""xmin"": ""177"", ""ymin"": ""145"", ""xmax"": ""255"", ""ymax"": ""319""}, {""xmin"": ""280"", ""ymin"": ""146"", ""xmax"": ""334"", ""ymax"": ""317""}, {""xmin"": ""355"", ""ymin"": ""145"", ""xmax"": ""422"", ""ymax"": ""318""}, {""xmin"": ""442"", ""ymin"": ""146"", ""xmax"": ""640"", ""ymax"": ""325""}]","[{""xmin"": 173, ""ymin"": 328, ""xmax"": 643, ""ymax"": 146}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.20.2120_5.bmp,final_dataset/col_masks/10.1.1.20.2120_5.bmp,final_dataset/table_masks/10.1.1.20.2120_5.bmp
147,10.1.1.192.1805_60,"[{""xmin"": ""112"", ""ymin"": ""418"", ""xmax"": ""216"", ""ymax"": ""800""}, {""xmin"": ""243"", ""ymin"": ""448"", ""xmax"": ""296"", ""ymax"": ""796""}, {""xmin"": ""317"", ""ymin"": ""445"", ""xmax"": ""380"", ""ymax"": ""802""}, {""xmin"": ""410"", ""ymin"": ""449"", ""xmax"": ""464"", ""ymax"": ""793""}, {""xmin"": ""484"", ""ymin"": ""445"", ""xmax"": ""534"", ""ymax"": ""803""}, {""xmin"": ""548"", ""ymin"": ""448"", ""xmax"": ""626"", ""ymax"": ""799""}, {""xmin"": ""653"", ""ymin"": ""446"", ""xmax"": ""705"", ""ymax"": ""803""}]","[{""xmin"": 108, ""ymin"": 798, ""xmax"": 708, ""ymax"": 420}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.192.1805_60.bmp,final_dataset/col_masks/10.1.1.192.1805_60.bmp,final_dataset/table_masks/10.1.1.192.1805_60.bmp
148,10.1.1.1.2150_5,"[{""xmin"": ""189"", ""ymin"": ""285"", ""xmax"": ""254"", ""ymax"": ""408""}, {""xmin"": ""276"", ""ymin"": ""283"", ""xmax"": ""319"", ""ymax"": ""407""}, {""xmin"": ""356"", ""ymin"": ""284"", ""xmax"": ""385"", ""ymax"": ""408""}, {""xmin"": ""424"", ""ymin"": ""286"", ""xmax"": ""460"", ""ymax"": ""406""}, {""xmin"": ""495"", ""ymin"": ""286"", ""xmax"": ""532"", ""ymax"": ""408""}, {""xmin"": ""560"", ""ymin"": ""283"", ""xmax"": ""599"", ""ymax"": ""408""}]","[{""xmin"": 189, ""ymin"": 407, ""xmax"": 610, ""ymax"": 286}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.1.2150_5.bmp,final_dataset/col_masks/10.1.1.1.2150_5.bmp,final_dataset/table_masks/10.1.1.1.2150_5.bmp
149,10.1.1.100.302_10,"[{""xmin"": ""112"", ""ymin"": ""187"", ""xmax"": ""131"", ""ymax"": ""368""}, {""xmin"": ""152"", ""ymin"": ""183"", ""xmax"": ""238"", ""ymax"": ""371""}, {""xmin"": ""255"", ""ymin"": ""182"", ""xmax"": ""305"", ""ymax"": ""368""}, {""xmin"": ""324"", ""ymin"": ""183"", ""xmax"": ""380"", ""ymax"": ""368""}, {""xmin"": ""407"", ""ymin"": ""182"", ""xmax"": ""463"", ""ymax"": ""368""}, {""xmin"": ""485"", ""ymin"": ""184"", ""xmax"": ""531"", ""ymax"": ""369""}, {""xmin"": ""549"", ""ymin"": ""183"", ""xmax"": ""589"", ""ymax"": ""371""}, {""xmin"": ""607"", ""ymin"": ""181"", ""xmax"": ""649"", ""ymax"": ""368""}]","[{""xmin"": 103, ""ymin"": 371, ""xmax"": 658, ""ymax"": 184}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.100.302_10.bmp,final_dataset/col_masks/10.1.1.100.302_10.bmp,final_dataset/table_masks/10.1.1.100.302_10.bmp
150,10.1.1.120.1514_4,"[{""xmin"": ""98"", ""ymin"": ""535"", ""xmax"": ""119"", ""ymax"": ""606""}, {""xmin"": ""134"", ""ymin"": ""555"", ""xmax"": ""161"", ""ymax"": ""608""}, {""xmin"": ""178"", ""ymin"": ""556"", ""xmax"": ""205"", ""ymax"": ""607""}, {""xmin"": ""219"", ""ymin"": ""556"", ""xmax"": ""240"", ""ymax"": ""606""}, {""xmin"": ""258"", ""ymin"": ""554"", ""xmax"": ""284"", ""ymax"": ""604""}, {""xmin"": ""299"", ""ymin"": ""553"", ""xmax"": ""325"", ""ymax"": ""608""}, {""xmin"": ""336"", ""ymin"": ""556"", ""xmax"": ""359"", ""ymax"": ""606""}, {""xmin"": ""162"", ""ymin"": ""801"", ""xmax"": ""186"", ""ymax"": ""866""}, {""xmin"": ""203"", ""ymin"": ""812"", ""xmax"": ""226"", ""ymax"": ""866""}, {""xmin"": ""245"", ""ymin"": ""813"", ""xmax"": ""261"", ""ymax"": ""865""}, {""xmin"": ""277"", ""ymin"": ""815"", ""xmax"": ""295"", ""ymax"": ""866""}, {""xmin"": ""489"", ""ymin"": ""809"", ""xmax"": ""508"", ""ymax"": ""869""}, {""xmin"": ""528"", ""ymin"": ""819"", ""xmax"": ""550"", ""ymax"": ""871""}, {""xmin"": ""581"", ""ymin"": ""820"", ""xmax"": ""603"", ""ymax"": ""872""}, {""xmin"": ""638"", ""ymin"": ""820"", ""xmax"": ""658"", ""ymax"": ""872""}, {""xmin"": ""673"", ""ymin"": ""820"", ""xmax"": ""689"", ""ymax"": ""867""}]","[{""xmin"": 85, ""ymin"": 607, ""xmax"": 368, ""ymax"": 532}, {""xmin"": 151, ""ymin"": 867, ""xmax"": 303, ""ymax"": 803}, {""xmin"": 474, ""ymin"": 873, ""xmax"": 700, ""ymax"": 808}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.120.1514_4.bmp,final_dataset/col_masks/10.1.1.120.1514_4.bmp,final_dataset/table_masks/10.1.1.120.1514_4.bmp
151,10.1.1.100.2030_2,"[{""xmin"": ""159"", ""ymin"": ""375"", ""xmax"": ""396"", ""ymax"": ""459""}, {""xmin"": ""511"", ""ymin"": ""375"", ""xmax"": ""566"", ""ymax"": ""455""}]","[{""xmin"": 151, ""ymin"": 458, ""xmax"": 655, ""ymax"": 374}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.100.2030_2.bmp,final_dataset/col_masks/10.1.1.100.2030_2.bmp,final_dataset/table_masks/10.1.1.100.2030_2.bmp
152,10.1.1.177.3007_20,"[{""xmin"": ""77"", ""ymin"": ""172"", ""xmax"": ""114"", ""ymax"": ""343""}, {""xmin"": ""136"", ""ymin"": ""172"", ""xmax"": ""576"", ""ymax"": ""342""}, {""xmin"": ""605"", ""ymin"": ""174"", ""xmax"": ""667"", ""ymax"": ""345""}, {""xmin"": ""708"", ""ymin"": ""170"", ""xmax"": ""755"", ""ymax"": ""345""}, {""xmin"": ""802"", ""ymin"": ""174"", ""xmax"": ""864"", ""ymax"": ""347""}]","[{""xmin"": 73, ""ymin"": 343, ""xmax"": 919, ""ymax"": 172}]","{""height"": 816, ""width"": 1056}",final_dataset/images10.1.1.177.3007_20.bmp,final_dataset/col_masks/10.1.1.177.3007_20.bmp,final_dataset/table_masks/10.1.1.177.3007_20.bmp
153,10.1.1.7.2119_23,"[{""xmin"": ""60"", ""ymin"": ""125"", ""xmax"": ""152"", ""ymax"": ""408""}, {""xmin"": ""187"", ""ymin"": ""122"", ""xmax"": ""285"", ""ymax"": ""412""}, {""xmin"": ""303"", ""ymin"": ""122"", ""xmax"": ""380"", ""ymax"": ""410""}, {""xmin"": ""414"", ""ymin"": ""122"", ""xmax"": ""517"", ""ymax"": ""409""}]","[{""xmin"": 64, ""ymin"": 710, ""xmax"": 429, ""ymax"": 657}, {""xmin"": 64, ""ymin"": 402, ""xmax"": 517, ""ymax"": 129}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2119_23.bmp,final_dataset/col_masks/10.1.1.7.2119_23.bmp,final_dataset/table_masks/10.1.1.7.2119_23.bmp
154,10.1.1.1.2013_63,"[{""xmin"": ""118"", ""ymin"": ""191"", ""xmax"": ""288"", ""ymax"": ""766""}, {""xmin"": ""316"", ""ymin"": ""189"", ""xmax"": ""346"", ""ymax"": ""764""}, {""xmin"": ""387"", ""ymin"": ""191"", ""xmax"": ""415"", ""ymax"": ""764""}, {""xmin"": ""456"", ""ymin"": ""188"", ""xmax"": ""487"", ""ymax"": ""764""}, {""xmin"": ""526"", ""ymin"": ""191"", ""xmax"": ""557"", ""ymax"": ""764""}, {""xmin"": ""597"", ""ymin"": ""192"", ""xmax"": ""626"", ""ymax"": ""763""}, {""xmin"": ""665"", ""ymin"": ""191"", ""xmax"": ""694"", ""ymax"": ""764""}]","[{""xmin"": 117, ""ymin"": 764, ""xmax"": 695, ""ymax"": 192}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2013_63.bmp,final_dataset/col_masks/10.1.1.1.2013_63.bmp,final_dataset/table_masks/10.1.1.1.2013_63.bmp
155,10.1.1.7.2183_6,"[{""xmin"": ""166"", ""ymin"": ""99"", ""xmax"": ""210"", ""ymax"": ""251""}, {""xmin"": ""227"", ""ymin"": ""100"", ""xmax"": ""411"", ""ymax"": ""247""}, {""xmin"": ""425"", ""ymin"": ""100"", ""xmax"": ""466"", ""ymax"": ""249""}, {""xmin"": ""480"", ""ymin"": ""101"", ""xmax"": ""519"", ""ymax"": ""249""}, {""xmin"": ""534"", ""ymin"": ""99"", ""xmax"": ""575"", ""ymax"": ""249""}, {""xmin"": ""589"", ""ymin"": ""99"", ""xmax"": ""627"", ""ymax"": ""249""}]","[{""xmin"": 161, ""ymin"": 250, ""xmax"": 633, ""ymax"": 99}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2183_6.bmp,final_dataset/col_masks/10.1.1.7.2183_6.bmp,final_dataset/table_masks/10.1.1.7.2183_6.bmp
156,10.1.1.190.1819_6,"[{""xmin"": ""279"", ""ymin"": ""626"", ""xmax"": ""340"", ""ymax"": ""730""}, {""xmin"": ""381"", ""ymin"": ""624"", ""xmax"": ""453"", ""ymax"": ""737""}, {""xmin"": ""488"", ""ymin"": ""632"", ""xmax"": ""549"", ""ymax"": ""735""}]","[{""xmin"": 255, ""ymin"": 733, ""xmax"": 560, ""ymax"": 628}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.190.1819_6.bmp,final_dataset/col_masks/10.1.1.190.1819_6.bmp,final_dataset/table_masks/10.1.1.190.1819_6.bmp
157,10.1.1.8.2185_14,"[{""xmin"": ""224"", ""ymin"": ""313"", ""xmax"": ""262"", ""ymax"": ""369""}, {""xmin"": ""271"", ""ymin"": ""314"", ""xmax"": ""308"", ""ymax"": ""368""}, {""xmin"": ""320"", ""ymin"": ""291"", ""xmax"": ""340"", ""ymax"": ""369""}, {""xmin"": ""350"", ""ymin"": ""292"", ""xmax"": ""371"", ""ymax"": ""370""}, {""xmin"": ""386"", ""ymin"": ""292"", ""xmax"": ""401"", ""ymax"": ""372""}, {""xmin"": ""414"", ""ymin"": ""291"", ""xmax"": ""442"", ""ymax"": ""373""}, {""xmin"": ""451"", ""ymin"": ""291"", ""xmax"": ""494"", ""ymax"": ""371""}, {""xmin"": ""510"", ""ymin"": ""290"", ""xmax"": ""537"", ""ymax"": ""371""}, {""xmin"": ""553"", ""ymin"": ""290"", ""xmax"": ""582"", ""ymax"": ""371""}]","[{""xmin"": 221, ""ymin"": 371, ""xmax"": 586, ""ymax"": 291}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.8.2185_14.bmp,final_dataset/col_masks/10.1.1.8.2185_14.bmp,final_dataset/table_masks/10.1.1.8.2185_14.bmp
158,10.1.1.6.2272_19,"[{""xmin"": ""429"", ""ymin"": ""94"", ""xmax"": ""499"", ""ymax"": ""213""}, {""xmin"": ""515"", ""ymin"": ""98"", ""xmax"": ""574"", ""ymax"": ""214""}, {""xmin"": ""603"", ""ymin"": ""99"", ""xmax"": ""659"", ""ymax"": ""210""}, {""xmin"": ""681"", ""ymin"": ""97"", ""xmax"": ""746"", ""ymax"": ""208""}]","[{""xmin"": 431, ""ymin"": 209, ""xmax"": 742, ""ymax"": 100}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2272_19.bmp,final_dataset/col_masks/10.1.1.6.2272_19.bmp,final_dataset/table_masks/10.1.1.6.2272_19.bmp
